A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,L1,L2,L3,L4,L5,L6,L7
219.00000,133.00000,0.00000,0.00000,0.83333,0.30000,0.44444,0.02963,9.85185,6.22222,16.66667,6.66667,-10.88889,20.44445,-9.55556,16.66667,0.62727,-2.13874,0.00400,0.00000,0.01800,0.03400,0.94200,0.00000,0.00200
42.00000,244.00000,0.11111,0.00000,1.11111,1.47070,1.11111,1.25904,12.81481,9.55556,11.66667,17.22222,-9.77778,-3.44444,13.22222,17.22222,0.44604,2.39174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
71.00000,90.00000,0.00000,0.00000,2.77778,2.07407,5.11111,3.27407,22.62963,22.00000,29.11111,16.77778,-1.88889,19.44445,-17.55555,29.11111,0.42049,-1.62233,0.99400,0.00000,0.00600,0.00000,0.00000,0.00000,0.00000
125.00000,149.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02200,0.00000,0.97800,0.00000,0.00000
223.00000,62.00000,0.00000,0.00000,0.33333,0.29814,0.44444,0.50185,6.44444,4.11111,11.44444,3.77778,-7.00000,15.00000,-8.00000,11.44444,0.67037,-2.04872,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
80.00000,95.00000,0.00000,0.00000,1.22222,1.00741,0.94444,0.55185,21.40741,21.33333,26.66667,16.22222,-0.22222,15.77778,-15.55555,26.66667,0.39044,-1.56733,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
148.00000,116.00000,0.00000,0.00000,0.50000,0.47778,1.16667,0.61111,6.11111,7.11111,7.66667,3.55556,3.00000,4.66667,-7.66667,7.77778,0.54473,-1.16325,0.99600,0.00000,0.00000,0.00200,0.00200,0.00000,0.00000
140.00000,34.00000,0.00000,0.00000,0.50000,0.12222,0.88889,0.20741,105.48148,91.22222,127.33334,97.88889,-42.77778,65.55556,-22.77778,127.33334,0.28352,-2.28664,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
172.00000,138.00000,0.00000,0.00000,2.44444,10.07408,7.83333,49.63334,12.18519,8.22222,19.22222,9.11111,-11.88889,21.11111,-9.22222,19.22222,0.61525,-2.17210,0.00000,0.00000,0.12400,0.04400,0.83000,0.00000,0.00200
23.00000,219.00000,0.00000,0.00000,1.50000,1.00554,1.72222,0.92896,13.37037,10.88889,12.00000,17.22222,-7.44444,-4.11111,11.55556,17.22222,0.37191,2.25533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
208.00000,240.00000,0.11111,0.00000,1.05556,0.86296,2.44444,5.00741,14.14815,10.88889,13.00000,18.55555,-9.77778,-3.44444,13.22222,18.55555,0.42162,2.39249,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
169.00000,104.00000,0.00000,0.00000,1.55556,1.77221,5.61111,2.25503,18.51852,16.00000,23.33333,16.22222,-7.55556,14.44445,-6.88889,23.33333,0.31471,-2.11392,0.00400,0.00000,0.02000,0.02600,0.94200,0.00800,0.00000
159.00000,83.00000,0.00000,0.00000,0.38889,0.25092,0.27778,0.25092,18.22222,13.33333,26.88889,14.44445,-14.66667,26.00000,-11.33333,26.88889,0.50381,-2.17832,0.00000,0.00000,0.00600,0.00000,0.99400,0.00000,0.00000
2.00000,63.00000,0.00000,0.00000,1.22222,0.56296,1.50000,0.70000,18.07407,17.22222,23.66667,13.33333,-2.55556,16.77778,-14.22222,23.66667,0.43502,-1.68385,0.98400,0.00000,0.01000,0.00000,0.00600,0.00000,0.00000
186.00000,218.00000,0.00000,0.00000,1.16667,0.74444,1.16667,0.65556,13.70370,10.66667,12.66667,17.77778,-9.11111,-3.11111,12.22222,17.77778,0.40135,2.38268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
179.00000,101.00000,0.00000,0.00000,0.44445,0.38519,0.61111,0.32963,134.92592,126.44444,147.22223,131.11111,-25.44445,36.88889,-11.44444,147.22223,0.14111,-2.32873,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
227.00000,44.00000,0.11111,0.00000,0.55556,0.40369,1.61111,0.99815,47.81482,42.88889,58.00000,42.55556,-14.77778,30.55555,-15.77778,58.00000,0.27199,-2.07047,0.00000,0.00000,0.00000,0.99000,0.00000,0.01000,0.00000
81.00000,145.00000,0.00000,0.11111,4.55556,4.53464,7.50000,6.11283,13.44445,9.88889,20.11111,10.33333,-10.66667,20.00000,-9.33333,20.11111,0.53273,-2.06232,0.00600,0.00000,0.68000,0.16200,0.14200,0.00400,0.00600
133.00000,181.00000,0.00000,0.00000,2.38889,2.16453,4.77778,2.86486,41.25926,37.77778,49.55556,36.44444,-10.44444,24.88889,-14.44445,49.55556,0.26562,-1.99837,0.00000,0.00000,0.00000,0.02600,0.00000,0.97400,0.00000
19.00000,133.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99000,0.00000,0.01000,0.00000,0.00000
206.00000,57.00000,0.00000,0.00000,1.05556,0.19630,0.88889,0.34074,122.33334,111.33334,139.00000,116.66666,-33.00000,50.00000,-17.00000,139.00000,0.19892,-2.29717,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
236.00000,117.00000,0.00000,0.00000,0.77778,0.40369,1.27778,0.74287,45.88889,39.55556,58.44444,39.66667,-19.00000,37.66667,-18.66667,58.44444,0.33048,-2.09948,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
71.00000,187.00000,0.00000,0.00000,2.00000,1.63299,3.55556,1.86984,18.66667,14.66667,16.22222,25.11111,-12.00000,-7.33333,19.33333,25.11111,0.43121,2.25430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
151.00000,163.00000,0.00000,0.00000,2.05556,2.28519,18.16667,41.98893,40.00000,34.55556,48.00000,37.44444,-16.33333,24.00000,-7.66667,48.11111,0.26385,-2.51749,0.00000,0.00000,0.00000,0.00800,0.00000,0.99200,0.00000
130.00000,102.00000,0.00000,0.00000,7.27778,73.79630,9.44444,90.91857,14.37037,10.11111,20.22222,12.77778,-12.77778,17.55555,-4.77778,20.22222,0.57513,-2.37894,0.00000,0.00000,0.95600,0.00400,0.03800,0.00000,0.00200
170.00000,189.00000,0.00000,0.00000,2.27778,1.32358,2.44444,1.78471,51.11111,45.77778,63.33333,44.22222,-16.00000,36.66667,-20.66667,63.33333,0.30135,-2.00893,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
152.00000,18.00000,0.00000,0.00000,0.77778,0.45542,0.55556,0.27216,112.11111,97.22222,130.44444,108.66666,-44.66667,55.00000,-10.33333,130.44444,0.25467,-2.45498,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
166.00000,65.00000,0.00000,0.00000,0.77778,0.78519,0.72222,0.32963,97.33334,82.77778,121.11111,88.11111,-43.66667,71.33334,-27.66667,121.11111,0.31647,-2.23914,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
32.00000,45.00000,0.00000,0.00000,2.27778,3.17407,3.27778,1.44074,21.92593,20.55555,28.77778,16.44445,-4.11111,20.55555,-16.44445,28.77778,0.42817,-1.73537,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
192.00000,51.00000,0.00000,0.00000,0.72222,0.38968,0.94444,0.77220,108.74074,95.22222,127.00000,104.00000,-40.55556,54.77778,-14.22222,127.00000,0.25014,-2.38344,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
9.00000,236.00000,0.00000,0.00000,1.83333,3.45556,3.05556,5.52963,11.07407,9.44444,9.44444,14.33333,-4.88889,-4.88889,9.77778,14.33333,0.37655,2.08323,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
42.00000,201.00000,0.00000,0.00000,2.11111,2.01843,4.33333,4.72346,59.33333,52.55556,74.00000,51.44444,-20.33333,44.00000,-23.66667,74.00000,0.30661,-2.04251,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
162.00000,14.00000,0.00000,0.00000,0.94445,0.53403,0.61111,0.71233,112.74074,99.00000,130.66667,108.55556,-41.22222,53.77778,-12.55556,130.66667,0.24229,-2.40897,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.00000,114.00000,0.00000,0.00000,0.83333,0.43333,1.16667,0.25556,1.85185,0.11111,4.66667,0.77778,-5.22222,8.44444,-3.22222,4.66667,0.98413,-2.22266,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
45.00000,89.00000,0.00000,0.00000,0.77778,0.34074,0.77778,0.47407,2.29630,0.11111,6.44444,0.33333,-6.55556,12.44444,-5.88889,6.44444,0.98611,-2.12390,0.00000,0.00000,0.98600,0.00000,0.01400,0.00000,0.00000
208.00000,90.00000,0.00000,0.00000,2.88889,2.56297,0.72222,0.06296,5.14815,2.77778,10.00000,2.66667,-7.11111,14.55555,-7.44444,10.00000,0.79721,-2.07343,0.00200,0.00000,0.05200,0.00400,0.94200,0.00000,0.00000
159.00000,40.00000,0.00000,0.00000,0.88889,0.62063,0.55556,0.17213,125.14815,114.22222,141.66667,119.55556,-32.77778,49.55556,-16.77778,141.66667,0.19366,-2.29490,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23.00000,129.00000,0.00000,0.00000,0.50000,0.07778,0.38889,0.15185,0.51852,0.00000,1.55556,0.00000,-1.55556,3.11111,-1.55556,1.55556,0.77778,-2.09440,0.00000,0.00000,0.98600,0.00000,0.01400,0.00000,0.00000
83.00000,81.00000,0.00000,0.00000,0.44444,0.34427,0.72222,0.38968,59.44444,51.88889,74.44444,52.00000,-22.66667,45.00000,-22.33333,74.44444,0.30742,-2.09885,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
181.00000,27.00000,0.00000,0.00000,0.72222,0.46296,0.50000,0.25555,138.07408,132.55556,146.55556,135.11111,-16.55555,25.44445,-8.88889,146.55556,0.09626,-2.26453,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
129.00000,188.00000,0.00000,0.00000,3.66667,2.01108,4.61111,2.40755,61.07407,53.77778,76.00000,53.44444,-21.88889,44.77778,-22.88889,76.00000,0.30013,-2.07910,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
70.00000,177.00000,0.00000,0.00000,2.16667,1.06979,1.66667,1.17379,49.44444,45.00000,61.00000,42.33334,-13.33333,34.66667,-21.33333,61.00000,0.30596,-1.94266,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
164.00000,49.00000,0.00000,0.00000,1.16667,0.43333,1.50000,0.30000,126.18519,116.33334,141.77779,120.44444,-29.55555,46.77778,-17.22222,141.77779,0.17941,-2.26374,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
154.00000,120.00000,0.00000,0.00000,0.44444,0.02963,0.44444,0.11852,5.96296,7.77778,6.77778,3.33333,5.44444,2.44444,-7.88889,7.77778,0.56944,-0.82040,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
181.00000,186.00000,0.11111,0.00000,2.94445,2.71143,2.05556,1.67884,48.81482,44.11111,60.44444,41.88889,-14.11111,34.88889,-20.77778,60.44444,0.30703,-1.96851,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
132.00000,223.00000,0.00000,0.00000,2.11111,0.72008,1.77778,0.93492,16.51852,13.22222,13.44445,22.88889,-9.88889,-9.22222,19.11111,22.88889,0.43313,2.11955,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
118.00000,182.00000,0.11111,0.00000,1.77778,1.29386,2.50000,1.42595,45.00000,41.66667,54.33333,39.00000,-10.00000,28.00000,-18.00000,54.33333,0.28187,-1.91068,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
97.00000,186.00000,0.00000,0.00000,1.16667,0.69121,1.16667,1.00554,15.59259,13.88889,11.77778,21.11111,-5.11111,-11.44444,16.55555,21.11111,0.44266,1.86365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
37.00000,76.00000,0.00000,0.00000,1.77778,0.91852,1.83333,1.81111,8.25926,3.77778,13.33333,7.66667,-13.44445,15.22222,-1.77778,13.33333,0.72301,-2.52021,0.00000,0.00000,0.99000,0.00600,0.00400,0.00000,0.00000
42.00000,138.00000,0.00000,0.00000,0.44444,1.18519,0.44444,1.18519,0.29630,0.11111,0.66667,0.11111,-0.55556,1.11111,-0.55556,0.66667,0.09259,-2.09440,0.00000,0.00000,0.86800,0.00200,0.13000,0.00000,0.00000
175.00000,14.00000,0.00000,0.00000,0.88889,0.80737,1.22222,0.77936,113.81481,100.11111,132.11111,109.22222,-41.11111,54.88889,-13.77778,132.11111,0.24216,-2.39111,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
68.00000,115.00000,0.00000,0.00000,3.33333,3.10555,2.72222,2.79218,26.03704,18.44445,39.00000,20.66667,-22.77778,38.88889,-16.11111,39.00000,0.52354,-2.09065,0.04200,0.00000,0.71000,0.16600,0.08200,0.00000,0.00000
147.00000,92.00000,0.00000,0.00000,1.11111,0.42963,1.38889,2.24074,23.44445,22.77778,30.00000,17.55555,-2.00000,19.66667,-17.66667,30.00000,0.41436,-1.65393,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
236.00000,193.00000,0.00000,0.00000,2.66667,1.68655,4.05556,3.27561,49.11111,43.33333,61.22222,42.77778,-17.33333,36.33333,-19.00000,61.22222,0.30314,-2.06542,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
101.00000,80.00000,0.00000,0.00000,3.55556,1.85185,3.00000,3.86667,24.81482,24.33333,31.55555,18.55555,-1.44444,20.22222,-18.77778,31.55555,0.41209,-1.62045,0.98200,0.00000,0.00800,0.00600,0.00200,0.00200,0.00000
122.00000,91.00000,0.00000,0.00000,2.22222,2.02963,2.16667,1.27778,22.48148,22.00000,28.77778,16.66667,-1.44444,18.88889,-17.44445,28.77778,0.42072,-1.63041,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.00000,19.00000,0.00000,0.00000,0.94444,0.44305,0.88889,0.58373,114.25926,101.00000,132.33334,109.44444,-39.77778,54.22222,-14.44445,132.33334,0.23673,-2.37598,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
74.00000,88.00000,0.00000,0.00000,0.72222,0.32963,0.50000,0.21111,110.59259,101.55556,127.55556,102.66666,-27.11111,50.88889,-23.77778,127.55556,0.20468,-2.13924,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
32.00000,113.00000,0.00000,0.00000,0.50000,0.07778,0.27778,0.15185,6.14815,7.22222,7.77778,3.44444,3.22222,4.88889,-8.11111,7.88889,0.56349,-1.17545,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
200.00000,147.00000,0.00000,0.00000,0.22222,0.54433,0.44444,0.68853,0.29630,0.22222,0.44444,0.22222,-0.22222,0.44444,-0.22222,0.44444,0.11111,-2.09440,0.00000,0.00000,0.04000,0.00000,0.95800,0.00000,0.00200
178.00000,25.00000,0.00000,0.00000,0.72222,0.32773,1.55556,1.24126,44.81482,39.55556,55.00000,39.88889,-15.77778,30.55555,-14.77778,55.00000,0.28458,-2.11881,0.00000,0.00000,0.00000,0.99000,0.00000,0.01000,0.00000
41.00000,75.00000,0.00000,0.11111,15.38889,19.13626,26.61111,31.71359,55.00000,47.44444,65.44444,52.11111,-22.66667,31.33333,-8.66667,65.44444,0.29780,-2.35675,0.00000,0.00000,0.97600,0.01600,0.00000,0.00800,0.00000
42.00000,59.00000,0.00000,0.00000,1.83333,3.50000,2.05556,0.86296,21.81482,20.77778,28.77778,15.88889,-3.11111,20.88889,-17.77778,28.77778,0.44514,-1.68081,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57.00000,89.00000,0.11111,0.00000,0.55555,0.27217,1.27778,0.77220,106.07407,93.11111,125.44444,99.66666,-38.88889,58.11111,-19.22222,125.44444,0.25775,-2.30620,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
123.00000,94.00000,0.00000,0.00000,0.50000,0.07778,0.83333,0.03333,21.44445,16.88889,30.44445,17.00000,-13.66667,27.00000,-13.33333,30.44445,0.45218,-2.10097,0.00600,0.00000,0.00800,0.01000,0.97600,0.00000,0.00000
89.00000,195.00000,0.11111,0.00000,2.72222,1.86687,3.16667,1.82270,61.74074,55.11111,76.55556,53.55556,-19.88889,44.44444,-24.55555,76.55556,0.30023,-2.02094,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
93.00000,147.00000,0.00000,0.00000,3.05556,3.58650,3.55556,3.21570,7.70370,6.44444,9.88889,6.77778,-3.77778,6.55556,-2.77778,9.88889,0.34947,-2.06451,0.02200,0.00000,0.66200,0.12400,0.17000,0.00200,0.02000
131.00000,208.00000,0.00000,0.00000,1.38889,0.41852,0.61111,0.24074,16.18518,12.77778,15.00000,20.77778,-10.22222,-3.55556,13.77778,20.77778,0.38317,2.39200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
189.00000,79.00000,0.00000,0.00000,2.72222,2.32963,1.33333,0.75556,41.40741,38.00000,49.66667,36.55556,-10.22222,24.77778,-14.55555,49.66667,0.26553,-1.98458,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
102.00000,73.00000,0.00000,0.00000,0.38889,0.06296,1.61111,1.21852,125.51852,115.44444,140.55556,120.55556,-30.22222,45.11111,-14.88889,140.55556,0.17864,-2.30740,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
81.00000,67.00000,0.00000,0.00000,0.83333,0.45947,0.88889,0.58373,122.88889,112.33334,138.44444,117.88889,-31.66667,46.66667,-15.00000,138.44444,0.18855,-2.31719,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
88.00000,88.00000,0.00000,0.00000,0.83333,0.47778,2.88889,2.38518,22.14815,21.33333,28.44445,16.66667,-2.44444,18.88889,-16.44445,28.44445,0.41331,-1.65379,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.00000,192.00000,0.00000,0.00000,2.16667,2.00832,2.55556,1.54440,47.51852,42.33334,59.22222,41.00000,-15.55555,35.11111,-19.55555,59.22222,0.30747,-2.02023,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
146.00000,125.00000,0.11111,0.00000,1.00000,0.44445,2.16667,1.94445,69.33334,63.22222,83.11111,61.66667,-18.33333,41.33333,-23.00000,83.11111,0.25760,-2.01954,0.00000,0.00000,0.00000,0.99600,0.00000,0.00400,0.00000
114.00000,238.00000,0.00000,0.00000,1.66667,1.13529,1.44444,1.06805,13.62963,11.11111,10.66667,19.11111,-7.55556,-8.88889,16.44445,19.11111,0.46146,2.04668,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
16.00000,128.00000,0.00000,0.00000,0.50000,0.07778,0.66667,0.31111,5.55556,6.88889,6.66667,3.11111,4.00000,3.33333,-7.33333,7.11111,0.56151,-0.98581,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10.00000,137.00000,0.00000,0.00000,0.55556,0.07407,0.27778,0.01852,0.92593,0.11111,2.66667,0.00000,-2.44444,5.22222,-2.77778,2.66667,1.00000,-2.05616,0.00000,0.00000,0.20600,0.00000,0.79400,0.00000,0.00000
226.00000,69.00000,0.00000,0.11111,19.11111,991.71840,20.44445,1039.54080,23.81482,19.22222,29.33333,22.88889,-13.77778,16.55555,-2.77778,29.33333,0.50899,-2.48898,0.00000,0.00000,0.95200,0.00600,0.03800,0.00200,0.00200
75.00000,98.00000,0.00000,0.00000,3.94444,45.84074,4.66667,39.28888,5.51852,2.33333,10.44444,3.77778,-9.55556,14.77778,-5.22222,10.44444,0.87215,-2.27297,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
202.00000,63.00000,0.00000,0.00000,0.38889,0.32773,0.44444,0.27217,6.07407,4.00000,10.55556,3.66667,-6.22222,13.44445,-7.22222,10.55556,0.65354,-2.04457,0.00200,0.00000,0.00200,0.00400,0.99000,0.00000,0.00200
39.00000,111.00000,0.00000,0.00000,0.72222,0.37407,0.88889,0.42963,6.03704,7.00000,7.66667,3.44444,2.88889,4.88889,-7.77778,7.88889,0.56292,-1.17577,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
101.00000,42.00000,0.00000,0.00000,1.11111,0.60741,1.16667,0.74444,137.07408,130.44444,147.44444,133.33334,-19.88889,31.11111,-11.22222,147.44444,0.11530,-2.26361,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
167.00000,57.00000,0.00000,0.00000,0.94445,0.37407,0.77778,0.69630,98.59259,84.00000,121.55556,90.22222,-43.77778,68.88889,-25.11111,121.55556,0.30881,-2.26440,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
117.00000,137.00000,0.00000,0.00000,0.27778,0.38968,0.38889,0.25092,0.77778,0.00000,2.22222,0.11111,-2.33333,4.33333,-2.00000,2.22222,1.00000,-2.12325,0.00000,0.00000,0.96200,0.00000,0.03800,0.00000,0.00000
75.00000,113.00000,0.00000,0.11111,2.94444,4.12266,6.16667,6.22450,27.88889,17.11111,44.22222,22.33333,-32.33333,49.00000,-16.66667,44.22222,0.62207,-2.29665,0.00200,0.00400,0.91800,0.04600,0.02600,0.00400,0.00000
110.00000,196.00000,0.00000,0.11111,3.66667,1.86190,6.88889,4.86103,52.48148,46.88889,65.00000,45.55556,-16.77778,37.55556,-20.77778,65.00000,0.29763,-2.02260,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
133.00000,182.00000,0.00000,0.00000,2.50000,5.45555,8.66667,71.24447,29.77778,27.22222,35.44445,26.66667,-7.66667,17.00000,-9.33333,35.88889,0.25608,-2.21774,0.00000,0.00000,0.01000,0.03400,0.01200,0.94200,0.00200
174.00000,96.00000,0.22222,0.00000,2.22222,0.68853,0.94444,0.87982,55.14815,54.11111,61.00000,50.33333,-3.11111,17.55555,-14.44445,61.00000,0.17458,-1.72047,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
35.00000,112.00000,0.11111,0.00000,0.88889,0.29630,0.55556,0.16296,16.18518,12.11111,23.88889,12.55556,-12.22222,23.11111,-10.88889,23.88889,0.49253,-2.13331,0.00000,0.00000,0.00200,0.01400,0.98400,0.00000,0.00000
198.00000,127.00000,0.00000,0.00000,2.44444,4.38519,8.55556,59.54075,40.74074,38.00000,48.22222,36.00000,-8.22222,22.44445,-14.22222,48.22222,0.24900,-1.90835,0.00000,0.00000,0.00000,0.99600,0.00000,0.00400,0.00000
160.00000,210.00000,0.00000,0.00000,1.61111,1.12963,1.22222,1.00741,17.48148,13.77778,16.00000,22.66667,-11.11111,-4.44444,15.55555,22.66667,0.40394,2.38645,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
58.00000,232.00000,0.00000,0.00000,2.50000,1.45555,2.55556,0.82963,14.70370,11.22222,13.55555,19.33333,-10.44444,-3.44444,13.88889,19.33333,0.42348,2.40285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
215.00000,219.00000,0.00000,0.00000,2.55556,2.23772,3.22222,2.49147,13.22222,10.33333,10.22222,19.11111,-8.66667,-9.00000,17.66667,19.11111,0.49460,2.08610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
37.00000,114.00000,0.33333,0.00000,1.38889,2.01852,3.88889,3.76296,17.22222,19.00000,20.11111,12.55556,5.33333,8.66667,-14.00000,20.55555,0.39369,-1.17666,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
242.00000,81.00000,0.00000,0.00000,22.38889,189.44075,15.16667,110.87780,41.92593,33.11111,55.55556,37.11111,-26.44445,40.88889,-14.44445,55.55556,0.42018,-2.27446,0.00000,0.00000,0.97400,0.01400,0.00600,0.00600,0.00000
57.00000,89.00000,0.00000,0.00000,1.72222,1.30668,6.16667,4.70343,17.00000,13.00000,24.55555,13.44445,-12.00000,22.66667,-10.66667,24.55555,0.47749,-2.12975,0.00000,0.00000,0.00800,0.00200,0.99000,0.00000,0.00000
144.00000,169.00000,0.00000,0.00000,1.11111,0.77936,1.38889,0.74287,17.11111,13.44445,18.00000,19.88889,-11.00000,2.66667,8.33333,19.88889,0.32497,2.83482,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.99800
55.00000,128.00000,0.00000,0.00000,0.33333,0.04444,0.38889,0.15185,5.03704,6.88889,5.44444,2.77778,5.55556,1.22222,-6.77778,6.88889,0.59392,-0.68860,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
226.00000,83.00000,0.00000,0.00000,0.88889,0.51852,1.05555,0.50741,90.62963,74.55556,116.88889,80.44444,-48.22222,78.77778,-30.55555,116.88889,0.36206,-2.23905,0.00000,0.99800,0.00000,0.00000,0.00200,0.00000,0.00000
189.00000,141.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
45.00000,188.00000,0.00000,0.00000,2.44444,2.74074,3.11111,7.54074,33.33333,29.66667,41.33334,29.00000,-11.00000,24.00000,-13.00000,41.33334,0.29987,-2.04072,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
148.00000,169.00000,0.11111,0.00000,1.05556,0.77407,1.83333,2.61111,19.59259,15.11111,18.66667,25.00000,-13.44445,-2.77778,16.22222,25.00000,0.39612,2.46775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
196.00000,134.00000,0.00000,0.00000,0.55556,0.25185,0.77778,0.29630,6.07407,7.44444,7.11111,3.66667,4.11111,3.11111,-7.22222,7.77778,0.52998,-0.96632,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
133.00000,108.00000,0.00000,0.00000,0.77778,0.74074,22.44444,104.91862,45.59259,41.22222,55.44444,40.11111,-13.11111,29.55555,-16.44445,55.44444,0.27599,-2.01555,0.00000,0.00000,0.01200,0.97400,0.00000,0.01400,0.00000
20.00000,170.00000,0.00000,0.00000,0.77778,0.78518,1.11111,0.56296,19.55555,15.11111,18.88889,24.66667,-13.33333,-2.00000,15.33333,24.66667,0.38747,2.50439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
29.00000,195.00000,0.00000,0.00000,0.44444,0.40369,0.61111,0.68041,16.03704,14.44445,13.33333,20.33333,-4.77778,-8.11111,12.88889,20.33333,0.34231,1.94304,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800
75.00000,149.00000,0.00000,0.00000,0.50000,0.12222,1.05556,0.50741,7.51852,5.55556,11.88889,5.11111,-5.88889,13.11111,-7.22222,11.88889,0.57871,-2.01863,0.65000,0.00000,0.02800,0.13400,0.18800,0.00000,0.00000
18.00000,209.00000,0.00000,0.11111,2.61111,0.71233,4.55556,2.67222,48.77778,43.00000,60.77778,42.55556,-17.33333,36.00000,-18.66667,60.77778,0.30298,-2.06698,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
83.00000,143.00000,0.00000,0.00000,1.27778,1.10387,1.22222,0.54433,50.37037,43.00000,64.77778,43.33333,-22.11111,43.22222,-21.11111,64.77778,0.34123,-2.10900,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
