A1,A2,A3,A4,A5,A6,A7,L1,L2,L3,L4,L5,L6,L7,L8
2.00000,46.00000,48.00000,5.00000,57.00000,78.00000,81.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
89.00000,55.00000,48.00000,5.00000,51.00000,72.00000,76.00000,0.00000,0.70000,0.02000,0.00000,0.26000,0.00000,0.00000,0.02000
7.00000,46.00000,48.00000,5.00000,56.00000,78.00000,73.00000,0.00000,0.98000,0.00000,0.00000,0.02000,0.00000,0.00000,0.00000
12.00000,43.00000,48.00000,5.00000,63.00000,7.00000,74.00000,0.10000,0.74000,0.00000,0.00000,0.14000,0.00000,0.00000,0.02000
61.00000,52.00000,48.00000,5.00000,54.00000,67.00000,52.00000,0.06000,0.70000,0.08000,0.00000,0.06000,0.00000,0.00000,0.10000
33.00000,37.00000,48.00000,5.00000,46.00000,65.00000,69.00000,0.00000,0.96000,0.00000,0.00000,0.04000,0.00000,0.00000,0.00000
63.00000,65.00000,48.00000,5.00000,66.00000,67.00000,71.00000,0.00000,0.82000,0.00000,0.00000,0.06000,0.06000,0.00000,0.06000
41.00000,51.00000,48.00000,5.00000,53.00000,75.00000,78.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.00000,67.00000,48.00000,5.00000,52.00000,76.00000,79.00000,0.00000,0.94000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06000
58.00000,34.00000,48.00000,5.00000,56.00000,87.00000,81.00000,0.00000,0.82000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000
59.00000,56.00000,48.00000,5.00000,55.00000,8.00000,82.00000,0.00000,0.86000,0.00000,0.00000,0.10000,0.02000,0.00000,0.02000
51.00000,4.00000,48.00000,5.00000,57.00000,62.00000,67.00000,0.02000,0.92000,0.00000,0.00000,0.06000,0.00000,0.00000,0.00000
5.00000,57.00000,48.00000,5.00000,71.00000,61.00000,66.00000,0.00000,0.98000,0.00000,0.00000,0.02000,0.00000,0.00000,0.00000
6.00000,46.00000,48.00000,5.00000,45.00000,81.00000,83.00000,0.00000,0.98000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000
37.00000,47.00000,48.00000,5.00000,39.00000,76.00000,79.00000,0.00000,0.94000,0.00000,0.00000,0.04000,0.00000,0.00000,0.02000
58.00000,55.00000,48.00000,5.00000,57.00000,7.00000,74.00000,0.02000,0.94000,0.00000,0.00000,0.04000,0.00000,0.00000,0.00000
36.00000,47.00000,48.00000,5.00000,51.00000,69.00000,72.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
39.00000,41.00000,48.00000,5.00000,52.00000,72.00000,75.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
35.00000,51.00000,48.00000,5.00000,61.00000,71.00000,74.00000,0.00000,0.96000,0.00000,0.00000,0.04000,0.00000,0.00000,0.00000
31.00000,44.00000,48.00000,5.00000,5.00000,79.00000,82.00000,0.02000,0.92000,0.00000,0.00000,0.06000,0.00000,0.00000,0.00000
61.00000,66.00000,48.00000,5.00000,46.00000,87.00000,88.00000,0.00000,0.94000,0.00000,0.00000,0.04000,0.00000,0.00000,0.02000
48.00000,49.00000,48.00000,5.00000,52.00000,77.00000,71.00000,0.00000,0.96000,0.02000,0.00000,0.02000,0.00000,0.00000,0.00000
11.00000,5.00000,48.00000,5.00000,58.00000,72.00000,68.00000,0.00000,0.98000,0.00000,0.00000,0.02000,0.00000,0.00000,0.00000
31.00000,36.00000,48.00000,5.00000,58.00000,94.00000,94.00000,0.00000,0.94000,0.00000,0.00000,0.06000,0.00000,0.00000,0.00000
68.00000,51.00000,48.00000,5.00000,71.00000,75.00000,78.00000,0.00000,0.76000,0.02000,0.00000,0.20000,0.02000,0.00000,0.00000
69.00000,39.00000,48.00000,5.00000,57.00000,76.00000,79.00000,0.00000,0.62000,0.02000,0.00000,0.36000,0.00000,0.00000,0.00000
52.00000,54.00000,48.00000,5.00000,62.00000,76.00000,79.00000,0.00000,0.88000,0.02000,0.00000,0.10000,0.00000,0.00000,0.00000
46.00000,59.00000,48.00000,5.00000,36.00000,76.00000,23.00000,0.00000,0.86000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14000
36.00000,45.00000,48.00000,5.00000,38.00000,79.00000,17.00000,0.04000,0.94000,0.00000,0.00000,0.02000,0.00000,0.00000,0.00000
0.00000,51.00000,48.00000,5.00000,35.00000,67.00000,44.00000,0.06000,0.92000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000
1.00000,49.00000,48.00000,5.00000,41.00000,67.00000,21.00000,0.02000,0.94000,0.00000,0.00000,0.00000,0.02000,0.00000,0.02000
3.00000,51.00000,48.00000,5.00000,42.00000,61.00000,34.00000,0.08000,0.86000,0.00000,0.00000,0.02000,0.00000,0.00000,0.04000
61.00000,47.00000,48.00000,5.00000,0.00000,8.00000,32.00000,0.20000,0.64000,0.00000,0.00000,0.06000,0.04000,0.00000,0.06000
63.00000,75.00000,48.00000,5.00000,64.00000,73.00000,66.00000,0.00000,0.76000,0.00000,0.00000,0.14000,0.00000,0.00000,0.10000
71.00000,52.00000,48.00000,5.00000,64.00000,1.00000,99.00000,0.02000,0.70000,0.02000,0.00000,0.26000,0.00000,0.00000,0.00000
85.00000,53.00000,48.00000,5.00000,53.00000,52.00000,35.00000,0.04000,0.06000,0.72000,0.00000,0.04000,0.00000,0.00000,0.14000
63.00000,49.00000,48.00000,5.00000,54.00000,76.00000,79.00000,0.00000,0.18000,0.66000,0.00000,0.16000,0.00000,0.00000,0.00000
75.00000,55.00000,1.00000,1.00000,4.00000,47.00000,3.00000,0.02000,0.02000,0.00000,0.52000,0.10000,0.02000,0.22000,0.10000
7.00000,39.00000,1.00000,5.00000,51.00000,82.00000,84.00000,0.00000,0.38000,0.00000,0.54000,0.06000,0.02000,0.00000,0.00000
72.00000,42.00000,48.00000,5.00000,65.00000,77.00000,79.00000,0.00000,0.22000,0.00000,0.00000,0.78000,0.00000,0.00000,0.00000
79.00000,41.00000,48.00000,5.00000,66.00000,81.00000,83.00000,0.00000,0.12000,0.00000,0.00000,0.88000,0.00000,0.00000,0.00000
83.00000,48.00000,48.00000,5.00000,65.00000,76.00000,79.00000,0.00000,0.12000,0.00000,0.00000,0.88000,0.00000,0.00000,0.00000
69.00000,43.00000,48.00000,5.00000,59.00000,74.00000,77.00000,0.00000,0.08000,0.00000,0.00000,0.92000,0.00000,0.00000,0.00000
79.00000,36.00000,48.00000,5.00000,46.00000,82.00000,7.00000,0.02000,0.04000,0.00000,0.00000,0.86000,0.00000,0.00000,0.08000
78.00000,33.00000,48.00000,5.00000,57.00000,77.00000,79.00000,0.00000,0.18000,0.02000,0.00000,0.80000,0.00000,0.00000,0.00000
75.00000,37.00000,48.00000,5.00000,64.00000,7.00000,74.00000,0.02000,0.14000,0.00000,0.00000,0.84000,0.00000,0.00000,0.00000
59.00000,29.00000,48.00000,5.00000,64.00000,75.00000,77.00000,0.00000,0.14000,0.00000,0.00000,0.86000,0.00000,0.00000,0.00000
67.00000,37.00000,48.00000,5.00000,54.00000,64.00000,68.00000,0.00000,0.16000,0.00000,0.00000,0.84000,0.00000,0.00000,0.00000
66.00000,48.00000,48.00000,5.00000,54.00000,7.00000,74.00000,0.00000,0.20000,0.02000,0.00000,0.78000,0.00000,0.00000,0.00000
64.00000,46.00000,48.00000,5.00000,48.00000,73.00000,76.00000,0.00000,0.14000,0.04000,0.00000,0.78000,0.00000,0.02000,0.02000
76.00000,71.00000,48.00000,5.00000,5.00000,71.00000,75.00000,0.00000,0.10000,0.00000,0.00000,0.76000,0.02000,0.00000,0.12000
84.00000,49.00000,48.00000,5.00000,55.00000,78.00000,74.00000,0.00000,0.14000,0.04000,0.00000,0.82000,0.00000,0.00000,0.00000
77.00000,55.00000,48.00000,5.00000,51.00000,78.00000,74.00000,0.00000,0.14000,0.00000,0.00000,0.86000,0.00000,0.00000,0.00000
81.00000,44.00000,48.00000,5.00000,42.00000,67.00000,68.00000,0.00000,0.06000,0.00000,0.00000,0.94000,0.00000,0.00000,0.00000
58.00000,6.00000,48.00000,5.00000,59.00000,73.00000,76.00000,0.00000,0.34000,0.00000,0.00000,0.66000,0.00000,0.00000,0.00000
63.00000,42.00000,48.00000,5.00000,48.00000,77.00000,8.00000,0.02000,0.20000,0.02000,0.00000,0.62000,0.04000,0.02000,0.08000
62.00000,42.00000,48.00000,5.00000,58.00000,79.00000,81.00000,0.00000,0.20000,0.06000,0.00000,0.74000,0.00000,0.00000,0.00000
86.00000,39.00000,48.00000,5.00000,59.00000,89.00000,9.00000,0.02000,0.12000,0.02000,0.00000,0.84000,0.00000,0.00000,0.00000
81.00000,53.00000,48.00000,5.00000,57.00000,87.00000,88.00000,0.00000,0.28000,0.00000,0.00000,0.72000,0.00000,0.00000,0.00000
87.00000,49.00000,48.00000,5.00000,61.00000,76.00000,79.00000,0.00000,0.08000,0.00000,0.00000,0.92000,0.00000,0.00000,0.00000
47.00000,46.00000,48.00000,5.00000,62.00000,74.00000,77.00000,0.00000,0.28000,0.00000,0.00000,0.72000,0.00000,0.00000,0.00000
76.00000,41.00000,48.00000,5.00000,5.00000,59.00000,62.00000,0.08000,0.04000,0.00000,0.00000,0.82000,0.00000,0.00000,0.06000
7.00000,53.00000,48.00000,5.00000,7.00000,86.00000,87.00000,0.00000,0.30000,0.00000,0.00000,0.66000,0.02000,0.00000,0.02000
64.00000,45.00000,48.00000,5.00000,67.00000,61.00000,66.00000,0.00000,0.28000,0.02000,0.00000,0.68000,0.02000,0.00000,0.00000
81.00000,52.00000,48.00000,5.00000,57.00000,78.00000,8.00000,0.00000,0.06000,0.02000,0.00000,0.90000,0.00000,0.00000,0.02000
73.00000,26.00000,48.00000,5.00000,57.00000,75.00000,78.00000,0.00000,0.20000,0.02000,0.00000,0.78000,0.00000,0.00000,0.00000
49.00000,61.00000,1.00000,5.00000,56.00000,71.00000,74.00000,0.00000,0.26000,0.00000,0.06000,0.66000,0.00000,0.02000,0.00000
88.00000,42.00000,48.00000,5.00000,52.00000,73.00000,75.00000,0.00000,0.16000,0.00000,0.00000,0.84000,0.00000,0.00000,0.00000
84.00000,54.00000,48.00000,5.00000,75.00000,92.00000,7.00000,0.00000,0.06000,0.00000,0.00000,0.84000,0.10000,0.00000,0.00000
63.00000,51.00000,48.00000,5.00000,64.00000,72.00000,76.00000,0.00000,0.24000,0.02000,0.00000,0.74000,0.00000,0.00000,0.00000
86.00000,55.00000,48.00000,5.00000,63.00000,81.00000,83.00000,0.00000,0.14000,0.00000,0.00000,0.86000,0.00000,0.00000,0.00000
79.00000,54.00000,48.00000,5.00000,5.00000,66.00000,68.00000,0.00000,0.08000,0.00000,0.00000,0.92000,0.00000,0.00000,0.00000
57.00000,38.00000,48.00000,5.00000,6.00000,49.00000,33.00000,0.24000,0.02000,0.00000,0.00000,0.62000,0.02000,0.00000,0.10000
78.00000,44.00000,48.00000,5.00000,45.00000,73.00000,68.00000,0.00000,0.04000,0.00000,0.00000,0.96000,0.00000,0.00000,0.00000
78.00000,68.00000,48.00000,5.00000,83.00000,4.00000,29.00000,0.00000,0.02000,0.00000,0.00000,0.00000,0.92000,0.00000,0.06000
63.00000,69.00000,48.00000,5.00000,65.00000,41.00000,28.00000,0.02000,0.02000,0.00000,0.00000,0.00000,0.72000,0.00000,0.24000
67.00000,88.00000,48.00000,5.00000,73.00000,5.00000,25.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90000,0.00000,0.10000
61.00000,75.00000,48.00000,5.00000,51.00000,33.00000,33.00000,0.08000,0.00000,0.00000,0.00000,0.00000,0.66000,0.00000,0.26000
67.00000,84.00000,48.00000,5.00000,74.00000,54.00000,37.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92000,0.00000,0.08000
74.00000,9.00000,48.00000,5.00000,57.00000,53.00000,29.00000,0.04000,0.00000,0.04000,0.00000,0.00000,0.78000,0.00000,0.14000
73.00000,84.00000,48.00000,5.00000,86.00000,58.00000,29.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92000,0.04000,0.04000
75.00000,76.00000,48.00000,5.00000,83.00000,57.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
77.00000,57.00000,48.00000,5.00000,88.00000,53.00000,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94000,0.04000,0.02000
74.00000,78.00000,48.00000,5.00000,75.00000,54.00000,15.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
68.00000,76.00000,48.00000,5.00000,84.00000,45.00000,27.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96000,0.00000,0.04000
56.00000,68.00000,48.00000,5.00000,77.00000,36.00000,45.00000,0.02000,0.02000,0.00000,0.00000,0.00000,0.86000,0.00000,0.10000
65.00000,51.00000,48.00000,5.00000,66.00000,54.00000,33.00000,0.06000,0.04000,0.00000,0.00000,0.00000,0.76000,0.04000,0.10000
52.00000,81.00000,48.00000,5.00000,72.00000,38.00000,38.00000,0.10000,0.04000,0.00000,0.00000,0.02000,0.76000,0.00000,0.08000
64.00000,57.00000,48.00000,5.00000,7.00000,33.00000,26.00000,0.12000,0.02000,0.00000,0.00000,0.00000,0.62000,0.00000,0.24000
6.00000,76.00000,1.00000,5.00000,77.00000,59.00000,52.00000,0.00000,0.04000,0.00000,0.00000,0.06000,0.76000,0.02000,0.12000
69.00000,59.00000,48.00000,5.00000,77.00000,39.00000,21.00000,0.00000,0.02000,0.00000,0.00000,0.00000,0.92000,0.00000,0.06000
63.00000,49.00000,48.00000,5.00000,79.00000,45.00000,28.00000,0.08000,0.02000,0.02000,0.00000,0.08000,0.76000,0.00000,0.04000
71.00000,71.00000,48.00000,5.00000,68.00000,43.00000,36.00000,0.00000,0.02000,0.00000,0.00000,0.00000,0.78000,0.00000,0.20000
68.00000,63.00000,48.00000,5.00000,73.00000,4.00000,3.00000,0.04000,0.02000,0.00000,0.00000,0.00000,0.84000,0.00000,0.10000
77.00000,57.00000,1.00000,5.00000,37.00000,54.00000,1.00000,0.00000,0.00000,0.00000,0.06000,0.00000,0.06000,0.68000,0.20000
66.00000,49.00000,1.00000,5.00000,54.00000,56.00000,36.00000,0.04000,0.02000,0.02000,0.00000,0.00000,0.00000,0.88000,0.04000
71.00000,46.00000,1.00000,5.00000,52.00000,59.00000,3.00000,0.02000,0.06000,0.00000,0.00000,0.02000,0.04000,0.86000,0.00000
67.00000,55.00000,1.00000,5.00000,66.00000,58.00000,16.00000,0.00000,0.02000,0.00000,0.02000,0.02000,0.08000,0.86000,0.00000
68.00000,49.00000,1.00000,5.00000,62.00000,55.00000,28.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.12000,0.82000,0.04000
74.00000,49.00000,48.00000,5.00000,42.00000,54.00000,36.00000,0.02000,0.00000,0.02000,0.00000,0.04000,0.08000,0.06000,0.78000
7.00000,61.00000,48.00000,5.00000,56.00000,52.00000,43.00000,0.04000,0.06000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90000
66.00000,86.00000,48.00000,5.00000,34.00000,41.00000,36.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.00000,0.98000
73.00000,78.00000,48.00000,5.00000,58.00000,51.00000,31.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10000,0.00000,0.90000
65.00000,57.00000,48.00000,5.00000,47.00000,47.00000,51.00000,0.08000,0.04000,0.02000,0.00000,0.00000,0.02000,0.00000,0.84000
72.00000,86.00000,48.00000,5.00000,17.00000,55.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
67.00000,7.00000,48.00000,5.00000,46.00000,45.00000,33.00000,0.10000,0.00000,0.02000,0.00000,0.02000,0.04000,0.00000,0.82000
67.00000,81.00000,48.00000,5.00000,54.00000,49.00000,23.00000,0.00000,0.02000,0.00000,0.00000,0.00000,0.12000,0.00000,0.86000
67.00000,61.00000,48.00000,5.00000,51.00000,37.00000,38.00000,0.06000,0.02000,0.00000,0.00000,0.00000,0.10000,0.00000,0.82000
63.00000,1.00000,48.00000,5.00000,35.00000,51.00000,49.00000,0.14000,0.02000,0.00000,0.00000,0.04000,0.02000,0.00000,0.78000
57.00000,59.00000,48.00000,5.00000,39.00000,47.00000,33.00000,0.06000,0.06000,0.00000,0.00000,0.02000,0.04000,0.00000,0.82000
71.00000,71.00000,48.00000,5.00000,4.00000,54.00000,39.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.00000,0.98000
66.00000,74.00000,48.00000,5.00000,31.00000,38.00000,43.00000,0.02000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98000
67.00000,81.00000,48.00000,5.00000,25.00000,42.00000,25.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.00000,0.98000
64.00000,72.00000,48.00000,5.00000,49.00000,42.00000,19.00000,0.02000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98000
68.00000,82.00000,48.00000,5.00000,38.00000,65.00000,56.00000,0.00000,0.12000,0.00000,0.00000,0.02000,0.00000,0.00000,0.86000
32.00000,39.00000,48.00000,5.00000,53.00000,28.00000,38.00000,0.42000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.58000
7.00000,64.00000,48.00000,5.00000,47.00000,51.00000,47.00000,0.08000,0.04000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88000
63.00000,57.00000,48.00000,5.00000,49.00000,7.00000,2.00000,0.10000,0.04000,0.00000,0.00000,0.00000,0.06000,0.00000,0.80000
74.00000,82.00000,48.00000,5.00000,49.00000,49.00000,41.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.00000,0.98000
63.00000,86.00000,48.00000,5.00000,39.00000,47.00000,34.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
63.00000,83.00000,48.00000,5.00000,4.00000,39.00000,19.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.02000,0.00000,0.96000
63.00000,71.00000,48.00000,5.00000,6.00000,4.00000,39.00000,0.10000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90000
71.00000,86.00000,48.00000,5.00000,4.00000,54.00000,32.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.00000,0.98000
68.00000,78.00000,48.00000,5.00000,43.00000,44.00000,42.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
64.00000,84.00000,48.00000,5.00000,37.00000,45.00000,4.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
74.00000,47.00000,48.00000,5.00000,5.00000,57.00000,42.00000,0.02000,0.04000,0.02000,0.00000,0.04000,0.04000,0.06000,0.78000
75.00000,84.00000,48.00000,5.00000,35.00000,52.00000,33.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06000,0.00000,0.94000
63.00000,65.00000,48.00000,5.00000,39.00000,44.00000,35.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
69.00000,67.00000,48.00000,5.00000,3.00000,39.00000,24.00000,0.00000,0.02000,0.00000,0.00000,0.00000,0.02000,0.00000,0.96000
7.00000,71.00000,48.00000,5.00000,42.00000,84.00000,85.00000,0.00000,0.30000,0.00000,0.00000,0.02000,0.00000,0.00000,0.68000
69.00000,8.00000,48.00000,5.00000,46.00000,57.00000,26.00000,0.02000,0.02000,0.00000,0.00000,0.00000,0.04000,0.02000,0.90000
64.00000,66.00000,48.00000,5.00000,41.00000,39.00000,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.02000,0.96000
63.00000,8.00000,48.00000,5.00000,46.00000,31.00000,29.00000,0.26000,0.04000,0.00000,0.00000,0.00000,0.02000,0.00000,0.68000
66.00000,71.00000,48.00000,5.00000,41.00000,5.00000,35.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.00000,0.98000
69.00000,59.00000,48.00000,5.00000,46.00000,44.00000,52.00000,0.04000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96000
68.00000,67.00000,48.00000,5.00000,49.00000,4.00000,34.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04000,0.00000,0.96000
64.00000,78.00000,48.00000,5.00000,5.00000,36.00000,38.00000,0.06000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94000
62.00000,78.00000,48.00000,5.00000,47.00000,49.00000,54.00000,0.02000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98000
76.00000,73.00000,48.00000,5.00000,44.00000,39.00000,39.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.02000,0.02000,0.94000
64.00000,81.00000,48.00000,5.00000,37.00000,39.00000,44.00000,0.04000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96000
29.00000,39.00000,48.00000,5.00000,52.00000,4.00000,48.00000,0.30000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.70000
62.00000,83.00000,48.00000,5.00000,46.00000,36.00000,4.00000,0.08000,0.00000,0.00000,0.00000,0.00000,0.04000,0.00000,0.88000
56.00000,54.00000,48.00000,5.00000,43.00000,37.00000,3.00000,0.32000,0.04000,0.02000,0.00000,0.04000,0.02000,0.00000,0.56000
69.00000,66.00000,48.00000,5.00000,41.00000,5.00000,25.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02000,0.00000,0.98000
69.00000,65.00000,48.00000,5.00000,63.00000,48.00000,41.00000,0.00000,0.00000,0.02000,0.00000,0.00000,0.18000,0.00000,0.80000
43.00000,59.00000,48.00000,5.00000,52.00000,49.00000,56.00000,0.20000,0.06000,0.02000,0.00000,0.02000,0.00000,0.00000,0.70000
74.00000,56.00000,48.00000,5.00000,47.00000,68.00000,3.00000,0.00000,0.14000,0.00000,0.00000,0.08000,0.02000,0.00000,0.76000
71.00000,57.00000,48.00000,5.00000,48.00000,35.00000,32.00000,0.12000,0.02000,0.00000,0.00000,0.02000,0.04000,0.00000,0.80000
61.00000,6.00000,48.00000,5.00000,44.00000,39.00000,38.00000,0.24000,0.00000,0.00000,0.00000,0.02000,0.00000,0.00000,0.74000
59.00000,61.00000,48.00000,5.00000,42.00000,42.00000,37.00000,0.02000,0.00000,0.00000,0.00000,0.00000,0.02000,0.00000,0.96000
74.00000,74.00000,48.00000,5.00000,31.00000,53.00000,52.00000,0.02000,0.00000,0.00000,0.00000,0.00000,0.08000,0.00000,0.90000
